model_path,model_folder,model_name,uses_metadata,epochs,sft_size,training_cfg,lora_rank,prompt,BERTScore_f1,BERTScore_precision,BERTScore_recall,BLEU,Cosine,JSD,Jaccard,Levenshtein,ROUGE_rouge1,ROUGE_rouge2,ROUGE_rougeL,SequenceMatcher
M9.NQ2k.02.r8,M9.NQ2k.02.r8,M9,false,,NQ2k,02,r8,sft_xml,0.38324898228330434,0.5165099970199777,0.31301587126539937,0.0017227036837969224,0.14885696575675936,0.19048459395052716,0.024371223853031292,0.1488483343232758,0.0812077223819699,0.016353469303608606,0.07755356159709359,0.09967746675658107
M9.NQ2k.03.r16,M9.NQ2k.03.r16,M9,false,,NQ2k,03,r16,sft_xml,0.3751544717160411,0.5058220656787824,0.30729544912494205,0.0018896010893035007,0.15028220962581726,0.18707310310807965,0.02504384928764816,0.14773434878997949,0.08487565242502243,0.018106704591996585,0.08200111904389337,0.10294674654614888
M9.NQ2k.03.r8,M9.NQ2k.03.r8,M9,false,,NQ2k,03,r8,sft_xml,0.37703043456722357,0.517267146013068,0.30478908908817004,0.0020479736053972577,0.1457551299097051,0.1888466630619684,0.024216213492503396,0.13656422097895352,0.08308959163472883,0.020162903567289843,0.08085922322589062,0.0969728939509416
M9.NQ4k.01.r16,M9.NQ4k.01.r16,M9,false,,NQ4k,01,r16,sft_xml,0.38285745361691004,0.5299712110240504,0.3070391574933094,0.00130057013814013,0.1528777038881219,0.19032274517668954,0.022211641070229923,0.12678282063659074,0.08477420411851078,0.01627721669645035,0.08213271371986751,0.08738651517064633
M9.NQ4k.01.r8,M9.NQ4k.01.r8,M9,false,,NQ4k,01,r8,sft_xml,0.38637631381832577,0.5357504052186163,0.30915679759199516,0.0013158344635946497,0.1608661251489243,0.19206783646648637,0.02334014171828871,0.1294296706113304,0.08582822230463387,0.014962659868778016,0.08445342006074434,0.09221743359834944
M9.NQ4k.02.r16,M9.NQ4k.02.r16,M9,false,,NQ4k,02,r16,sft_xml,0.3589510403151782,0.48660960493597594,0.29196471322632433,0.0012612841815063387,0.12352640931525243,0.17924718933077058,0.02055263269586522,0.1278661637822226,0.07202020153549046,0.013441282328200105,0.07041176365845093,0.08670893004600531
M9.NQ4k.02.r8,M9.NQ4k.02.r8,M9,false,,NQ4k,02,r8,sft_xml,0.3707613956253484,0.4892908239139701,0.3057723013485003,0.0020206789629723834,0.11724070772583207,0.18770133309756248,0.02196989545911285,0.15134910457662967,0.06830471958083441,0.02308197062258977,0.06707456967459909,0.10664607272564584
M9.NQ4k.03.r16,M9.NQ4k.03.r16,M9,false,,NQ4k,03,r16,sft_xml,0.37228013218948675,0.523447353322551,0.29695245876627147,0.0008571729648595557,0.12831683290249182,0.18250548679058073,0.016107576740598865,0.11799898592372209,0.07343656806644866,0.010622589903948413,0.07125953156462182,0.07800002739050299
M9.NQ4k.03.r8,M9.NQ4k.03.r8,M9,false,,NQ4k,03,r8,sft_xml,0.37308746210809024,0.5234381723328956,0.29772300718340483,0.0010152280570966277,0.14282863714240118,0.18444491183765624,0.017968474800210844,0.12410119040994523,0.07803007077803596,0.011648564037433017,0.07625521839875991,0.08600929158461755
M9_baseline,M9_baseline,M9_baseline,false,,,,,sft_xml,0.40952972318016506,0.5669699740484826,0.3292884516453593,0.0016307106730011935,0.2124345759285038,0.20453463120648668,0.03678918199927517,0.14884676715375875,0.11613173451112421,0.022190009010703525,0.10921259080130984,0.09570349356915846
